cc_call_ratio,low_engagement,tenure_bucket,Band,Anchor_Group,Payment_Method,Payment_Timeframe,Renewal_Year,Sustainability_Score,Total_Renewal_Score_New,Auto_Renewal_Score,Anchoring_Score,Tenure_Scores,churn,negative_calls,complaint_calls,cancel_intent_calls,switching_intent_calls,cc_complaint_calls,cc_financial_stress_calls,cc_pricing_issue_calls,cc_platform_issue_calls,cc_support_dissatisfaction_calls,email_complaints,email_negative_exp,email_financial_issue,email_price_issue,low_payment_intent_count,email_interactions
0.0,0,TB_3-5,band e,4 to 9,card,-14.0,2023,9.0,46.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0,TB_10+,band d,4 to 9,card,-74.0,2023,9.0,46.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
0.0,0,TB_10+,band c2,4 to 9,card,0.0,2023,9.0,46.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0
0.0,0,TB_10+,band d,4 to 9,card,0.0,2023,9.0,46.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
0.0,0,TB_5-10,band d,4 to 9,card,-16.0,2023,9.0,46.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
0.0,0,TB_10+,band d,4 to 9,card,1.0,2023,9.0,46.0,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
0.0,0,TB_5-10,band d,4 to 9,card,1.0,2023,9.0,46.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0
0.0,0,TB_10+,band c2,4 to 9,card,-2.0,2023,9.0,46.0,9,9.5,9.5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0
0.0,0,TB_10+,band c2,4 to 9,card,44.0,2023,9.0,46.0,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0
0.0,0,TB_10+,band d,4 to 9,card,-45.0,2023,9.0,44.0,8,8.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
0.0,0,TB_3-5,band c2,4 to 9,card,0.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
0.0,0,TB_10+,band d,4 to 9,card,-42.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
0.0,0,TB_5-10,band d,4 to 9,card,-25.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.0,0,TB_10+,band c2,4 to 9,card,-7.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
0.0,0,TB_5-10,band d,4 to 9,card,-30.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0,TB_10+,band d,4 to 9,card,-53.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
0.0,0,TB_10+,band d,4 to 9,card,-21.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.0,0,TB_5-10,band e,4 to 9,card,33.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
0.0,0,TB_5-10,band c1,4 to 9,card,7.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
0.0,0,TB_10+,band c2,4 to 9,card,-69.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.0,0,TB_10+,band c1,4 to 9,card,-4.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0.0,0,TB_5-10,band c1,4 to 9,card,-3.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
0.0,0,TB_10+,band d,4 to 9,card,-16.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.0,0,TB_10+,band c1,4 to 9,card,-15.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.0,0,TB_10+,band e,4 to 9,card,-6.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0
0.0,0,TB_10+,band d,4 to 9,card,-20.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0
0.0,0,TB_5-10,band d,4 to 9,card,-50.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
0.0,0,TB_3-5,band c1,4 to 9,card,-4.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0
0.0,0,TB_3-5,band e,4 to 9,card,1.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
0.0,0,TB_10+,band c1,4 to 9,card,-31.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
0.0,0,TB_10+,band c2,4 to 9,card,-72.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
0.0,0,TB_5-10,band c1,4 to 9,card,-30.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0
0.0,0,TB_3-5,band d,4 to 9,card,-27.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,TB_10+,band e,4 to 9,card,2.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0
0.0,0,TB_5-10,band c1,4 to 9,card,-10.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
0.0,0,TB_10+,band c2,4 to 9,card,-5.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0
0.0,0,TB_5-10,band c1,4 to 9,card,-2.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0
0.0,0,TB_5-10,band e,4 to 9,card,-26.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
0.0,0,TB_3-5,band d,4 to 9,card,-36.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
0.0,0,TB_5-10,band e,4 to 9,card,-3.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0,TB_5-10,band c1,4 to 9,card,-1.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
0.0,0,TB_3-5,band d,4 to 9,card,-25.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
0.0,0,TB_5-10,band c2,4 to 9,card,-10.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0
0.0,0,TB_10+,band c1,4 to 9,card,-2.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0
0.0,0,TB_10+,band c1,4 to 9,card,4.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
0.0,0,TB_5-10,band c1,4 to 9,card,-50.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0
0.0,0,TB_10+,band d,4 to 9,card,-31.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
0.0,0,TB_10+,band c1,4 to 9,card,-3.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0
0.0,0,TB_10+,band c2,4 to 9,card,-13.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
0.0,0,TB_5-10,band d,4 to 9,card,-13.0,2023,8.0,44.0,8,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
0.0,0,TB_10+,band c1,4 to 9,card,-13.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
0.0,0,TB_3-5,band c2,4 to 9,card,-38.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
0.0,0,TB_5-10,band c1,4 to 9,card,-18.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0
0.0,0,TB_5-10,band c1,4 to 9,card,-17.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.0,0,TB_3-5,band d,4 to 9,card,-2.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0
0.0,0,TB_10+,band c2,4 to 9,card,-10.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0
0.0,0,TB_5-10,band c1,4 to 9,card,0.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0,TB_5-10,band d,4 to 9,card,-69.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.0,0,TB_10+,band d,4 to 9,card,-67.0,2023,9.5,46.5,9,9.5,9.5,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
0.0,0,TB_5-10,band c2,4 to 9,card,-18.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
0.0,0,TB_10+,band c2,4 to 9,card,-8.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
0.0,0,TB_5-10,band d,4 to 9,card,-7.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
0.0,0,TB_5-10,band d,4 to 9,card,-69.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,0,TB_5-10,band d,4 to 9,card,-57.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
0.0,0,TB_5-10,band c1,4 to 9,card,-12.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
0.0,0,TB_5-10,band e,4 to 9,card,-40.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
0.0,0,TB_5-10,band d,4 to 9,card,-27.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
0.0,0,TB_10+,band e,4 to 9,card,-19.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.0,0,TB_5-10,band c1,4 to 9,card,-41.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,0,TB_3-5,band d,4 to 9,card,-8.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0
0.0,0,TB_5-10,band c2,4 to 9,card,-10.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.0,0,TB_10+,band c1,4 to 9,card,-7.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.0,0,TB_10+,band c1,4 to 9,card,-4.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
0.0,0,TB_5-10,band d,4 to 9,card,-11.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.0,0,TB_10+,band d,4 to 9,card,-56.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
0.0,0,TB_10+,band c2,4 to 9,card,-5.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0
0.0,0,TB_10+,band d,4 to 9,card,-40.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0,TB_10+,band d,4 to 9,card,-62.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
0.0,0,TB_10+,band c2,4 to 9,card,-63.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0
0.0,0,TB_5-10,band d,4 to 9,card,0.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,12.0
0.0,0,TB_5-10,band e,4 to 9,card,4.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
0.0,0,TB_10+,band c2,4 to 9,card,-13.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
0.0,0,TB_10+,band c2,4 to 9,card,-27.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0
0.0,0,TB_10+,band e,4 to 9,card,-30.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
0.0,0,TB_5-10,band c1,4 to 9,card,2.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0
0.0,0,TB_5-10,band c1,4 to 9,card,2.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.0,0,TB_10+,band d,4 to 9,card,-75.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
0.0,0,TB_5-10,band c1,4 to 9,card,30.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
0.0,0,TB_3-5,band c2,4 to 9,card,16.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0
0.0,0,TB_5-10,band e,4 to 9,card,5.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0
0.0,0,TB_3-5,band c2,4 to 9,card,-26.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.0,0,TB_10+,band c2,4 to 9,card,-14.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0
0.0,0,TB_10+,band c1,4 to 9,card,-63.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0,TB_10+,band c1,4 to 9,card,-61.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
0.0,0,TB_3-5,band d,4 to 9,card,-5.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0,TB_10+,band d,4 to 9,card,39.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.0,0,TB_10+,band e,4 to 9,card,-2.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
0.0,0,TB_10+,band d,4 to 9,card,-11.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
0.0,0,TB_10+,band d,4 to 9,card,-5.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,0,TB_3-5,band e,4 to 9,card,-76.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.0,0,TB_10+,band c2,4 to 9,card,-53.0,2023,9.5,46.5,9,9.5,9.5,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0
0.0,0,TB_3-5,band c1,4 to 9,card,9.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
0.0,0,TB_10+,band c2,4 to 9,card,0.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
0.0,0,TB_5-10,band d,4 to 9,card,-23.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
0.0,0,TB_10+,band e,4 to 9,card,-32.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.0,0,TB_5-10,band d,4 to 9,card,-41.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0
0.0,0,TB_10+,band c1,4 to 9,card,-12.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0
0.0,0,TB_10+,band c2,4 to 9,card,-50.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.0,0,TB_5-10,band d,4 to 9,card,-64.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
0.0,0,TB_10+,band d,4 to 9,card,-14.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
0.0,0,TB_5-10,band c1,4 to 9,card,-40.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0
0.0,0,TB_10+,band c1,4 to 9,card,-45.0,2023,9.5,46.5,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
0.0,0,TB_10+,band e,4 to 9,card,-27.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
0.0,0,TB_5-10,band e,4 to 9,card,1.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
0.0,0,TB_5-10,band d,4 to 9,card,-7.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
0.0,0,TB_10+,band c1,4 to 9,card,-65.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0
0.0,0,TB_10+,band c1,4 to 9,card,0.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0
0.0,0,TB_10+,band d,4 to 9,card,-3.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0
0.0,0,TB_5-10,band d,4 to 9,card,-18.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.0,0,TB_10+,band c1,4 to 9,card,-54.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
0.0,0,TB_10+,band d,4 to 9,card,-13.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.0,0,TB_5-10,band d,4 to 9,card,-33.0,2023,8.0,45.0,9,9.5,9.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
