Contact_ID,Call_Date,Direction,cc_care_package,cc_care_package_discussed,cc_urgency_getting_on_site,cc_external_consultant,cc_agent_cross_sell_attempt,cc_customer_issues_concerns,cc_business_struggles_financial_hardship,cc_call_initiated_by,cc_questionnaire_completion,cc_chasing_response,cc_issues_within_questionnaire,cc_login_issues,cc_platform_issues,cc_dissatisfaction_time_to_complete,cc_process_complexity_concerns,cc_questions_harder_than_expected,cc_dissatisfaction_support,cc_contractor_sentiment,cc_contractor_sentiment_start_score,cc_contractor_sentiment_end_score,cc_contractor_sentiment_overall_score,cc_contractor_sentiment_issues_score,cc_pricing_mentioned,cc_pricing_sentiment_impact,cc_refund_discussed,cc_contractor_suggest_leave,cc_contractor_complained,Co_Ref,Analysed_Call,Call_Year
686836000000.0,2025-11-05,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,85,not discussed,no,no,no,no,no,gx0455,1,2025
685446000000.0,2025-10-20,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,fy8826,1,2025
687352000000.0,2025-11-11,out_bound,standard,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,bf7992,1,2025
593390000000.0,2025-01-02,out_bound,premier,yes,no,no,no,no,no,agent,yes,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,ll6232,1,2025
679955000000.0,2025-08-06,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,ld0227,1,2025
625851000000.0,2025-05-12,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,no,no,no,no,no,mg2485,1,2025
622105000000.0,2025-03-18,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,hl0785,1,2025
685919000000.0,2025-10-24,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,lp2807,1,2025
679211000000.0,2025-07-28,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,oo4910,1,2025
684558000000.0,2025-10-09,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,no,no,no,no,no,lv8287,1,2025
684787000000.0,2025-10-10,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,ep7496,1,2025
595925000000.0,2025-02-11,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,oa3900,1,2025
680316000000.0,2025-08-11,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,mi9950,1,2025
595126000000.0,2025-01-30,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,fv6981,1,2025
685125000000.0,2025-10-15,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,py1631,1,2025
686481000000.0,2025-10-31,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,mv9850,1,2025
689553000000.0,2025-12-09,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,lj6881,1,2025
593696000000.0,2025-01-07,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,sq2323,1,2025
594704000000.0,2025-01-23,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,xw2004,1,2025
621949000000.0,2025-03-14,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,kx4891,1,2025
595126000000.0,2025-01-30,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,no,no,no,no,no,tw7516,1,2025
624068000000.0,2025-04-16,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,pk7623,1,2025
626392000000.0,2025-05-20,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,no,no,no,no,no,fi6545,1,2025
596926000000.0,2025-02-27,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,oe4037,1,2025
684084000000.0,2025-10-02,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,wy0744,1,2025
624671000000.0,2025-04-25,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,yes,no,no,no,no,no,satisfied,50,90,80,80,no,no,no,no,no,rs4671,1,2025
678699000000.0,2025-07-22,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,zw8874,1,2025
624068000000.0,2025-04-16,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,vg0703,1,2025
684558000000.0,2025-10-09,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,yes,no,no,no,no,rv4877,1,2025
684787000000.0,2025-10-10,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,ul8812,1,2025
680940000000.0,2025-08-19,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,yes,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,ol1795,1,2025
594990000000.0,2025-01-28,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,et1179,1,2025
689354000000.0,2025-12-08,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,85,not discussed,no,no,no,no,no,ez1184,1,2025
690847000000.0,2025-12-24,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,yes,no,no,no,no,ez1094,1,2025
682476000000.0,2025-09-10,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,85,not discussed,no,no,no,no,no,sw9874,1,2025
687552000000.0,2025-11-13,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,yp6353,1,2025
683926000000.0,2025-10-01,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,hk2240,1,2025
684084000000.0,2025-10-02,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,cl7758,1,2025
684085000000.0,2025-10-02,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,hg2030,1,2025
684558000000.0,2025-10-09,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,no,no,no,no,no,uk6971,1,2025
596042000000.0,2025-02-14,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,no,no,no,no,no,mn3991,1,2025
622410000000.0,2025-03-21,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,qi9318,1,2025
594580000000.0,2025-01-21,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,fc2947,1,2025
677577000000.0,2025-07-07,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,ld0227,1,2025
688423000000.0,2025-11-24,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,hb8972,1,2025
678523000000.0,2025-07-18,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,wp3555,1,2025
625974000000.0,2025-05-14,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,jx2091,1,2025
593696000000.0,2025-01-07,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,pp0986,1,2025
685446000000.0,2025-10-20,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,100,100,not discussed,no,no,no,no,no,ha4279,1,2025
686662000000.0,2025-11-03,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,mh3261,1,2025
685773000000.0,2025-10-22,out_bound,standard,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,yes,no,no,no,no,ok2235,1,2025
595465000000.0,2025-02-04,out_bound,standard,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,zg9384,1,2025
676944000000.0,2025-06-27,out_bound,standard,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,yes,no,no,no,no,yi7017,1,2025
680940000000.0,2025-08-19,out_bound,express,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,mc5930,1,2025
683926000000.0,2025-10-01,out_bound,standard,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,ug2390,1,2025
623476000000.0,2025-04-07,out_bound,express,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,kf2289,1,2025
684557000000.0,2025-10-08,out_bound,express,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,cs4554,1,2025
596041000000.0,2025-02-13,out_bound,express,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,80,not discussed,no,no,no,no,no,jf6736,1,2025
625696000000.0,2025-05-09,out_bound,express,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,mo6147,1,2025
687159000000.0,2025-11-10,out_bound,standard,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,wb7636,1,2025
621824000000.0,2025-03-12,out_bound,express,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,ps1031,1,2025
684084000000.0,2025-10-02,out_bound,standard,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,ml2247,1,2025
590915000000.0,2024-11-22,out_bound,express,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,uu1074,1,2024
691673000000.0,2026-01-06,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,xu9682,1,2026
691674000000.0,2026-01-07,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,hz5294,1,2026
591235000000.0,2024-11-26,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,yes,no,no,no,no,bt6068,1,2024
591754000000.0,2024-12-04,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,sb9882,1,2024
591087000000.0,2024-11-25,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,el6775,1,2024
565597000000.0,2024-10-31,out_bound,express,yes,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,jz3940,1,2024
592601000000.0,2024-12-18,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,op0377,1,2024
590736000000.0,2024-11-18,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,yes,no,no,no,no,vt2122,1,2024
565596000000.0,2024-10-30,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,df6845,1,2024
688242000000.0,2025-11-21,out_bound,not discussed,no,yes,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,yes,no,no,no,no,ho3201,1,2025
651878000000.0,2025-06-12,out_bound,not discussed,no,yes,no,no,no,no,agent,no,no,no,yes,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,tg6687,1,2025
591086000000.0,2024-11-22,out_bound,not discussed,no,yes,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,xk6508,1,2024
684084000000.0,2025-10-02,out_bound,express,yes,yes,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,90,no,no,no,no,no,jk7351,1,2025
690633000000.0,2025-12-22,out_bound,not discussed,no,no,no,no,no,no,agent,yes,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,dl3274,1,2025
591234000000.0,2024-11-25,out_bound,not discussed,no,no,no,no,no,no,agent,yes,no,no,no,no,no,no,no,no,satisfied,50,80,80,not discussed,no,no,no,no,no,ho7426,1,2024
622283000000.0,2025-03-20,out_bound,standard,yes,no,no,no,no,no,agent,yes,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,lk8014,1,2025
684557000000.0,2025-10-08,out_bound,standard,yes,no,no,no,no,no,agent,no,no,no,no,yes,no,no,no,no,satisfied,50,90,90,not discussed,yes,no,no,no,no,ro3094,1,2025
621699000000.0,2025-03-10,out_bound,not discussed,no,no,no,no,no,no,not relevant,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,nf6342,1,2025
594580000000.0,2025-01-21,out_bound,not discussed,no,yes,no,no,no,no,not relevant,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,ng0148,1,2025
683261000000.0,2025-09-22,out_bound,not discussed,no,no,no,no,no,no,not relevant,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,iu8809,1,2025
686663000000.0,2025-11-04,out_bound,not discussed,no,no,no,no,no,no,not relevant,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,no,no,no,lg1536,1,2025
684954000000.0,2025-10-13,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,satisfied,50,90,80,80,yes,yes,no,no,no,md2038,1,2025
686118000000.0,2025-10-27,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,yes,no,no,no,no,satisfied,50,90,90,90,yes,yes,no,no,no,af8370,1,2025
650533000000.0,2025-05-23,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,yes,no,no,no,no,satisfied,50,90,80,80,yes,yes,no,no,no,hc0241,1,2025
686837000000.0,2025-11-05,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,yes,no,no,no,no,satisfied,50,90,90,90,yes,yes,no,no,no,uj7913,1,2025
688888000000.0,2025-12-01,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,yes,no,no,no,no,satisfied,50,90,80,80,yes,no,yes,no,no,vj9361,1,2025
680753000000.0,2025-08-18,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,satisfied,50,90,90,not discussed,no,no,yes,no,no,gn8440,1,2025
684210000000.0,2025-10-06,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,yes,no,no,no,no,satisfied,50,90,90,90,yes,yes,yes,no,no,jg3792,1,2025
676349000000.0,2025-06-18,in_bound,express,yes,no,no,no,no,yes,customer,no,no,no,yes,no,no,no,no,no,satisfied,50,90,90,90,yes,yes,no,no,no,fg2764,1,2025
590560000000.0,2024-11-18,in_bound,standard,yes,no,no,no,no,yes,customer,no,no,no,yes,no,no,no,no,no,satisfied,50,90,90,90,yes,no,no,no,no,eu6315,1,2024
565090000000.0,2024-10-22,in_bound,not discussed,no,no,no,no,no,yes,customer,no,no,no,no,yes,no,no,no,no,satisfied,50,90,90,90,yes,no,yes,no,no,ni5234,1,2024
594294000000.0,2025-01-16,out_bound,not discussed,no,no,no,no,no,yes,agent,no,no,no,no,no,no,no,no,no,neutral,50,80,60,not discussed,no,no,no,no,no,tn7999,1,2025
684416000000.0,2025-10-07,out_bound,standard,yes,no,no,no,no,yes,customer,no,no,no,no,no,no,no,no,no,neutral,50,70,70,not discussed,no,no,no,no,no,mo5094,1,2025
678858000000.0,2025-07-22,out_bound,express,yes,no,no,no,no,yes,agent,no,no,no,no,no,no,no,no,no,neutral,50,80,80,not discussed,no,no,no,no,no,fr5692,1,2025
624536000000.0,2025-04-22,out_bound,standard,yes,no,no,no,no,yes,customer,no,no,no,no,no,no,no,no,no,neutral,50,60,55,not discussed,yes,yes,no,no,no,pz0580,1,2025
622105000000.0,2025-03-17,out_bound,not discussed,no,no,no,no,no,yes,customer,yes,no,no,no,yes,no,no,no,no,neutral,50,80,80,not discussed,yes,yes,no,no,no,wu3914,1,2025
681583000000.0,2025-08-29,out_bound,standard,yes,no,no,no,no,yes,agent,no,no,no,no,yes,no,no,no,no,neutral,50,80,80,80,yes,yes,no,no,no,pc6215,1,2025
595126000000.0,2025-01-30,out_bound,not discussed,no,no,no,no,no,yes,customer,no,no,no,no,no,no,no,no,no,neutral,50,80,80,not discussed,no,no,no,no,no,mv6848,1,2025
685773000000.0,2025-10-22,out_bound,standard,yes,no,no,no,no,yes,agent,no,no,no,no,no,no,no,no,no,neutral,50,80,80,not discussed,yes,yes,no,no,no,vp0930,1,2025
623026000000.0,2025-03-31,out_bound,standard,yes,no,no,no,no,yes,agent,no,no,no,no,no,no,no,no,no,neutral,50,60,55,not discussed,no,no,no,no,no,lq4890,1,2025
564895000000.0,2024-10-21,out_bound,not discussed,no,no,no,no,no,yes,customer,no,no,no,no,no,no,no,no,no,neutral,50,80,80,80,yes,yes,no,no,no,ec9457,1,2024
651743000000.0,2025-06-10,out_bound,not discussed,no,no,no,no,no,yes,agent,no,no,no,no,no,no,no,no,no,neutral,50,80,80,80,no,no,no,no,no,xv8803,1,2025
677898000000.0,2025-07-10,out_bound,express,yes,no,no,no,no,yes,customer,no,no,no,no,no,no,no,no,no,neutral,50,80,80,not discussed,no,no,no,no,no,mq8985,1,2025
688423000000.0,2025-11-24,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,wq4400,1,2025
565091000000.0,2024-10-23,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,ly9266,1,2024
623026000000.0,2025-03-31,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,th8606,1,2025
688705000000.0,2025-11-28,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,qq0068,1,2025
683260000000.0,2025-09-22,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,iu9329,1,2025
622283000000.0,2025-03-20,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,bf7760,1,2025
621825000000.0,2025-03-13,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,ze9432,1,2025
623304000000.0,2025-04-03,out_bound,not discussed,no,no,no,no,no,no,agent,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,jg4340,1,2025
593696000000.0,2025-01-07,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,ez3385,1,2025
565229000000.0,2024-10-25,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,lx0148,1,2024
685125000000.0,2025-10-15,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,80,80,not discussed,no,no,no,no,no,le1566,1,2025
594581000000.0,2025-01-22,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,kt3883,1,2025
595466000000.0,2025-02-05,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,lq8441,1,2025
594136000000.0,2025-01-14,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,50,not discussed,no,no,no,no,no,zk2375,1,2025
622557000000.0,2025-03-24,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,nu5356,1,2025
622409000000.0,2025-03-21,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,dx1908,1,2025
623476000000.0,2025-04-07,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,iv9171,1,2025
594294000000.0,2025-01-17,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,50,not discussed,no,no,no,no,no,cp6715,1,2025
684085000000.0,2025-10-03,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,zh8953,1,2025
684084000000.0,2025-10-02,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,hg7595,1,2025
625852000000.0,2025-05-13,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,gd6484,1,2025
622282000000.0,2025-03-18,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,kf5992,1,2025
689553000000.0,2025-12-09,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,xa4229,1,2025
622845000000.0,2025-03-28,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,fl3791,1,2025
594580000000.0,2025-01-21,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,ro3273,1,2025
676649000000.0,2025-06-23,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,kw4475,1,2025
593696000000.0,2025-01-07,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,ly7469,1,2025
621700000000.0,2025-03-11,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,50,not discussed,no,no,no,no,no,nz2667,1,2025
684954000000.0,2025-10-13,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,mk4800,1,2025
592601000000.0,2024-12-18,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,ka8552,1,2024
592748000000.0,2024-12-20,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,kb7213,1,2024
691674000000.0,2026-01-07,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,50,not discussed,no,no,no,no,no,wl2502,1,2026
592293000000.0,2024-12-12,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,fs0376,1,2024
590736000000.0,2024-11-18,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,50,not discussed,no,no,no,no,no,bt7083,1,2024
590915000000.0,2024-11-21,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,hq6789,1,2024
591369000000.0,2024-11-27,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,uc7510,1,2024
691674000000.0,2026-01-07,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,ds5781,1,2026
565090000000.0,2024-10-22,in_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,nx7086,1,2024
592600000000.0,2024-12-17,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,50,not discussed,no,no,no,no,no,pk7534,1,2024
592748000000.0,2024-12-20,out_bound,not discussed,no,no,no,no,no,no,customer,no,no,no,no,no,no,no,no,no,neutral,50,50,not discussed,not discussed,no,no,no,no,no,az8819,1,2024
